,0
3947,1157311077119647744
3948,1152230715490230280
3949,999050870678523904
3950,1157263646734639104
3951,1157248306021449728
3952,3349760285
3953,1138813404670582784
3954,1145280515198599168
3955,1157162494516817920
3956,1157120332467187717
3957,1157087037725597696
3958,2342092789
3959,1155858639464402944
3960,1156992078888521728
3961,982661974633807872
3962,1156907805858848768
3963,1156963035099140096
3964,1156462550625783808
3965,1154323403291017218
3966,1155761603565912070
3967,1120621120024190976
3968,1156640551661395968
3969,1357501238
3970,1126457032691810305
3971,1156399059546050560
3972,1106851987323269121
3973,1156662544486076418
3974,1156913381472972803
3975,2862661561
3976,1148399983147802624
3977,1155815974928605184
3978,1148926980584333313
3979,1156769095561469952
3980,1156814356954460161
3981,1155629352803086338
3982,1156760086905122816
3983,1156690201105895424
3984,1154771025952989186
3985,1156696329378258946
3986,1124375800738922498
3987,1156685484640391168
3988,1155163393759879168
3989,1155179697283534848
3990,1156613691997085696
3991,3403560225
3992,3455176155
3993,1156580151414743040
3994,1151589887314989056
3995,1133434143755382787
3996,1144849589268180992
3997,1151516214449070082
3998,826000238
3999,1156334255632506881
4000,1152655605313736705
4001,499059520
4002,978825447621447680
4003,1155715960285872129
4004,966855925079445504
4005,1152495719728779264
4006,1156201087726247936
4007,1155766765105926144
4008,790889328025169920
4009,1139619328154832896
4010,1116706715368656896
4011,1062619469015666688
4012,997423062919319552
4013,45415597
4014,894840497193209856
4015,881619168596037632
4016,1154617801388150784
4017,1156076229365260288
4018,1674293053
4019,1155881867247308800
4020,1429583689
4021,4063081551
4022,66237653
4023,50608509
4024,1149329949247115264
4025,1147344035708846081
4026,1155899472867659776
4027,845420839
4028,1155877715578359809
4029,60023100
4030,1155866559300153344
4031,1151118491312898049
4032,1147704589271150592
4033,3352978288
4034,1154771830022004736
4035,1155721930865094658
4036,1155695499112062976
4037,1152306896474238977
4038,1155664514668535809
4039,1154200488197443584
4040,1155647719605751815
4041,1004822694
4042,1155603722678001664
4043,736655558
4044,3041626816
4045,1154781367915417606
4046,1396851150
4047,1153679459272351744
4048,1155511795571838976
4049,1145427600673771520
4050,1155411317647400960
4051,871071162855563265
4052,1143140354872549376
4053,462059415
4054,1155378626654814210
4055,1155229948862500865
4056,1127231658263023618
4057,1066682059912081408
4058,1086744933351022592
4059,1154221943979237377
4060,2382583315
4061,1152279786091417602
4062,1154856433537683457
4063,1154465561285398528
4064,1154481528073871361
4065,1017827210965798914
4066,1155157008963768320
4067,1155152991915298818
4068,3064937263
4069,1154920219154014211
4070,1155121351759413249
4071,1155104971509182464
4072,1153676455391506432
4073,1053358363084550146
4074,1154899933239140353
4075,312759858
4076,1155026486719647744
4077,1141094534325133312
4078,1154628864439664640
4079,1154967560359727104
4080,1153602291284492288
4081,1147294977367531520
4082,1139441524993855488
4083,1150690762985627648
4084,1016314294546378753
4085,1154339398680481793
4086,1154880830529052672
4087,1152928182313660416
4088,1154670189499289601
4089,1154806229325242368
4090,1084297566219579396
4091,1154805888714100736
4092,993279572769738752
4093,1154779481166532611
4094,1128285417479000064
4095,1154764481064517632
4096,1021062625097146374
4097,1151859091062607874
4098,1150580291423166464
4099,1154735473195200512
4100,3105604642
4101,1154712355424690176
4102,1009387448496021509
4103,1121086620109684736
4104,1154460986193141760
4105,1143580355045314560
4106,1154436514652327937
4107,1154650708098134017
4108,861106078406332417
4109,1154113819653922817
4110,1154589271832969217
4111,1154166935006916609
4112,1021304361589329925
4113,984219414622081024
4114,1154467670546362368
4115,955020701513101312
4116,1154430731004911617
4117,1154370159844315136
4118,1153586703023652865
4119,1154354057051561985
4120,1147750976335466498
4121,1154295906407202816
4122,1154275330548539392
4123,1154261522555777024
4124,2163284894
4125,1154217785154789381
4126,1154171861569277952
4127,1153101252886183936
4128,1154163384255995904
4129,1153776918233329664
4130,1154125308980805633
4131,1150381122527911936
4132,1154100217492303872
4133,1145262175600218112
4134,1009788664988209152
4135,1149150459761872896
4136,24571411
4137,1052476344548904962
4138,1153737209138335745
4139,1151332397998211072
4140,759088555712917504
4141,1285626733
4142,855709671558197248
4143,1153804957021331456
4144,1153801707408826368
4145,1153792098140921856
4146,851509191885934592
4147,1153559769061498880
4148,1153395481243992064
4149,1153739635841015809
4150,1092459162448080898
4151,458696033
4152,1050675250315255811
4153,1151432439333642241
4154,15585813
4155,1152685489419431936
4156,1152253092949180416
4157,1153598191713038338
4158,1153604813009145856
4159,1153520589291888644
4160,1153540636102057984
4161,1153423722646253570
4162,1153529273296150529
4163,700975941921742848
4164,1149738609689464832
4165,1153443326470885377
4166,4910146943
4167,238671119
4168,964936469054918656
4169,1153404165047115776
4170,1153396708459651072
4171,1149640509964443649
4172,199120254
4173,1153286397664649216
4174,1153293511330074625
4175,754626097
4176,1153047830757543939
4177,284731249
4178,1152542241874939905
4179,1139634340206456833
4180,1151940317928710145
4181,1051232895011033088
4182,1153243544628240384
4183,1152746204289261569
4184,1152949704692420608
4185,1153086180017233920
4186,1147439316542660608
4187,1153050091336470533
4188,1095880876645335040
4189,1153038068410126336
4190,1151509143716597765
4191,1153020532889149440
4192,1153007361776410624
4193,1152671757582655489
4194,1152985548283404288
4195,1152965266659299330
4196,859926440732655616
4197,978095129427812352
4198,1152947021218799621
4199,2560832069
4200,1152912519603851264
4201,1152913573598965760
4202,1149778305056464896
4203,3335750413
4204,1152634300971540481
4205,1081572656380633088
4206,1152845024809426944
4207,1152378521240723459
4208,1152720656053821442
4209,1152675848924860416
4210,1152629343811776513
4211,757707079612305408
4212,1027209492281405440
4213,1087879200495845381
4214,1085003976
4215,1088049839185846274
4216,1079518554964221952
4217,1151146723240292354
4218,1123614675118112770
4219,1152565221900374017
4220,1152312503449395201
4221,1152477109144698880
4222,1150153548509995008
4223,1134920228264128513
4224,296384988
4225,1142260971445993473
4226,1149640310592589824
4227,141677843
4228,3746200995
4229,1151210206094942210
4230,1126205361063591936
4231,83237492
4232,1129777179930386434
4233,856039210880557056
4234,896697423875248128
4235,1152132623671681024
4236,1151817490055520257
4237,981886157779816448
4238,1152087901145931776
4239,1128157123567865856
4240,937373478742908928
4241,1034979757572665345
4242,1087717648262148097
4243,1151952859820384257
4244,1144029515984883717
4245,1151973830262480896
4246,1151928188626452480
4247,3230727515
4248,1094660410832244736
4249,1101890910340767744
4250,1149964126942388224
4251,3023273109
4252,1149621886843674624
4253,44121648
4254,1151889569450582016
4255,1079204985345314816
4256,3429464615
4257,92483879
4258,17516893
4259,1105643171319472134
4260,1151853185562304512
4261,1151840164567814145
4262,1101932351142219777
4263,1151321428593139712
4264,1150471136553132033
4265,2714610581
4266,1151790564158967808
4267,876184988441612289
4268,1151739831791366144
4269,1151395138947538944
4270,1146357650352955392
4271,3919235301
4272,1143743040789647360
4273,2883139329
4274,1150751161579986944
4275,29087407
4276,2769670490
4277,1148273964302684160
4278,1151573814116884480
4279,1151546125989662720
4280,1151509992723427333
4281,2745623697
4282,1151505560350666759
4283,1151505398723207168
4284,840400641457573894
4285,42294254
4286,1151481545141735425
4287,1151473724727668736
4288,760147824
4289,1151453494697693185
4290,1045333568392744961
4291,1151449741366050816
4292,1151433293654634497
4293,1151294763372548097
4294,1096372456162508800
4295,1151264000321232896
4296,1050428985874817024
4297,1112371405050372098
4298,1140588644538785792
4299,1133045007609421824
4300,1151356823598800897
4301,1151263793365889029
4302,740622949456195584
4303,1147130942580039681
4304,1151211970667974656
4305,1151198091887988736
4306,1151182356667150336
4307,1151165808904552448
4308,1151164178071207936
4309,878991735086608385
4310,1022144937842892802
4311,1144628911189483521
4312,1151132166543200262
4313,1110894501176983554
4314,335536010
4315,1150497335811534848
4316,1023847240522256384
4317,959326749426319360
4318,328261622
4319,1150746606955913219
4320,1149894201976356864
4321,914287218633662464
4322,1146153631588241409
4323,1148682859374415878
4324,1148186853838852096
4325,1150264227623579648
4326,1145290126056198144
4327,1134602375648423936
4328,2364819647
4329,1150837533347143680
4330,1150808616838062080
4331,1150811241792843776
4332,910136021085573121
4333,1150776049527066625
4334,269584415
4335,1110906754093776899
4336,1150741263739756545
4337,211538401
4338,1150690498815938561
4339,1148672532540723200
4340,982680896175263745
4341,766236066131173376
4342,1150652599747526656
4343,1141117743091126272
4344,142119142
4345,1150534711950946305
4346,3248733333
4347,3581797036
4348,1150414582806196224
4349,1133822170285658113
4350,315068900
4351,1118575214340780033
4352,152496965
4353,1148127347121504256
4354,1120918647604641795
4355,952956569695776768
4356,1149534013519872010
4357,1150270644967231488
4358,1150450193567031296
4359,1150215728911605760
4360,922329655
4361,1150386854514102272
4362,161007537
4363,1150388831251836928
4364,1149756354409750528
4365,3346423763
4366,720351231437221888
4367,1150377030355214337
4368,1149748653038460928
4369,1096215378387259392
4370,1148936128613048320
4371,1150346748054900736
4372,1113112998221012993
4373,163907497
4374,1059754328083361793
4375,831607929308602369
4376,1150205010317369344
4377,1150191934050316289
4378,61116459
4379,1149786164024528903
4380,1150165701296107528
4381,1150146195953766400
4382,1143424152814215168
4383,1082580477993721856
4384,3065925011
4385,462065051
4386,1112235254767448064
4387,753629075802038272
4388,1146097503147872256
4389,1150105909617725440
4390,1148779650153422848
4391,1149012609917734918
4392,824983177257164800
4393,1149408604283461632
4394,1150064359772696576
4395,839063630523949056
4396,729073273
4397,1150053514099355650
4398,1149816235418365952
4399,999920027481423877
4400,1125585532925378560
4401,865250509539557377
4402,1149750048151998464
4403,1138688499304022017
4404,1149646030075572224
4405,1149324675580870656
4406,1149735015036719106
4407,932157788918124544
4408,722426123213213696
4409,1133491527689342977
4410,832313104780365824
4411,1147375047557996544
4412,3202382374
4413,1108301279183491072
4414,352571479
4415,959228301503094785
4416,1149339816229842944
4417,748633513042321408
4418,1149768242598174720
4419,703605972112187392
4420,1149316279909658624
4421,1300739322
4422,1076591137
4423,1149683294079860736
4424,190643560
4425,1148949752740044801
4426,1149640881152102400
4427,1148683832100610048
4428,1149567723472482306
4429,1095861622105501696
4430,1149000290747764737
4431,930095854832226305
4432,767991272065818624
4433,4910686504
4434,1149481120943050753
4435,1018625135299973120
4436,795931688387887106
4437,1146180297253412870
4438,897978625454211072
4439,1147620668156141569
4440,756763165514428416
4441,700836493342933001
4442,3525408946
4443,2969310141
4444,1149339921532014593
4445,1149324919190065152
4446,1148754591464546304
4447,1149200412932751360
4448,928933452216455168
4449,1142742852725698560
4450,260707610
4451,1148956208272936960
4452,1148976193049452544
4453,1149191484496908288
4454,220847805
4455,1146113234300284928
4456,1149150574987886592
4457,1148960999732580353
4458,1149094118976630785
4459,1032192607919775745
4460,1149045562446139393
4461,3364289841
4462,1148995929971802114
4463,1148850535921045504
4464,929879451340607491
4465,1147152824779845632
4466,921793719229173762
4467,1148813870955421696
4468,1137284608188387329
4469,1141625340181319680
4470,1148957587368480769
4471,1069913422035341312
4472,963164626757279745
4473,1007900833
4474,1145212093760585729
4475,1134970816729354240
4476,728945878040449025
4477,1023920989107712000
4478,1148189126375555072
4479,1146761679788810240
4480,1123194799467696128
4481,1148773347578150912
4482,1148768494290448385
4483,1147931161676713991
4484,979485121228234758
4485,2327006867
4486,1148731672709533696
4487,1096308228680495104
4488,1148693313056313345
4489,922533158289117188
4490,1100469515127869440
4491,73452954
4492,1061085921385369605
4493,1148654855126495233
4494,1148645203655479296
4495,819734065305686016
4496,1148623384982540289
4497,1127579626371452928
4498,1075659108966170624
4499,1140294117802618882
4500,1148585332834783233
4501,94808731
4502,1138598056654528513
4503,711932311076478976
4504,1148543206486892544
4505,1139118969917493249
4506,1116723362095599622
4507,1148483281081573377
4508,1146694584963096577
4509,1146068876138037248
4510,1146411485616377857
4511,1039037328700964865
4512,2906951884
4513,1148414795739254784
4514,1148030602165346304
4515,308875329
4516,1147929227737620481
4517,997443664958935040
4518,1053005522801238017
4519,1147858658363133952
4520,1138677104432885760
4521,995204708083134464
4522,1050188632538181634
4523,1148048553274728449
4524,1127638026979557381
4525,1148052549464969218
4526,1145877063422939137
4527,854919667
4528,1127845353158520832
4529,1120763310864048130
4530,1147953950290825216
4531,1130967423195275265
4532,1147942194797600770
4533,1139561012544172032
4534,3107618549
4535,1121580118432993281
4536,1147612698282221568
4537,892571417207861248
4538,1147839376837107714
4539,1147259595070554114
4540,1147624282199080961
4541,103902968
4542,1147022627292295168
4543,1104307198627364864
4544,1147703954085752833
4545,1030842815935393792
4546,1147736316487979009
4547,1036441833713348608
4548,1045118993986715648
4549,3250079786
4550,4548337216
4551,1147080823755198466
4552,1142687800833302528
4553,1147456758711017472
4554,1107890152737857536
4555,1147234105727356928
4556,1147527338680303617
4557,1147581220190138369
4558,1139444050224918528
4559,1147546917171105792
4560,1141506200875520000
4561,1147157348894564352
4562,831595490005438465
4563,1146012963666583555
4564,1147515197948682242
4565,1147505817408565249
4566,1147496994501472256
4567,747517302858362880
4568,1128807807606767617
4569,955033586394071040
4570,1146861134470926341
4571,1147460936548196352
4572,2573400037
4573,1143111631225982977
4574,1147217682716069890
4575,1097964758072991744
4576,867640362566811648
4577,1033726873744953344
4578,851642601895739392
4579,4645642082
4580,1146654676886130688
4581,1092001479186149376
4582,320246092
4583,914937448395939840
4584,1145056503994421251
4585,3330103577
4586,1145376416613244928
4587,929805379462156288
4588,453410664
4589,1137155151960190977
4590,789917610792087552
4591,1147280302043271169
4592,792800683
4593,1128588301844262913
4594,414369327
4595,921302015581470721
4596,1028122885318209536
4597,4038014063
4598,1129414571494662144
4599,2615970486
4600,1068640242138259457
4601,235939950
4602,1015215647838621696
4603,1137090800913981441
4604,3585920182
4605,931112479672995840
4606,892691843074461696
4607,856882379704729600
4608,1131083851873378304
4609,1096773240473702400
4610,944506555998892032
4611,1109089602135097344
4612,3312560193
4613,4698831104
4614,1033043569
4615,787043562609315840
4616,811919249614786561
4617,384828870
4618,1089906766945628167
4619,56991924
4620,1005918818231873536
4621,1146943898339725313
4622,781867957089628161
4623,1147178587008770048
4624,1147169621247692801
4625,1146141910471512070
4626,1147136900240695297
4627,1146013394451017734
4628,1147077160651411457
4629,1147099560407392257
4630,1146755692038184965
4631,1146819030902300672
4632,1141546438247243778
4633,1145434693548105728
4634,1146584323157626880
4635,1146850174406451200
4636,1146789736868122626
4637,1146091804820942849
4638,852634176918618112
4639,1146786606843662336
4640,1133658469179912193
4641,1146150540465836032
4642,1146567980085587968
4643,2963820683
4644,1010339598851964928
4645,421882232
4646,1038851115767488513
4647,1145482597197393920
4648,1146469917157285892
4649,1146556271962800133
4650,1138546866772152321
4651,1146494670916202496
4652,32975419
4653,1146484094878015489
4654,1139501223114170368
4655,1137038048607313926
4656,1142409691949096960
4657,1146442858641203200
4658,1112850920084267008
4659,525742066
4660,1146189298447912960
4661,1146155273368813569
4662,937956542258733056
4663,1146178089480839168
4664,1065269423219580928
4665,3039083021
4666,1137911794448642049
4667,1143162011473326081
4668,1102979171221946369
4669,1146129865369952256
4670,1142422562913357824
4671,804856123
4672,1086123045570445312
4673,1144949473908596737
4674,2304537499
4675,1145994292416172037
4676,874334168204935168
4677,1145693125744242689
4678,851439148615565312
4679,1098980946550902784
4680,1145325229381693441
4681,1113632323055099905
4682,744596287417425920
4683,1044333804830240774
4684,1102246317131264001
4685,1138173246312996869
4686,1145719207063097344
4687,1142945446370926593
4688,1006083324123627520
4689,1113880502518341632
4690,1137981442154270720
4691,740481232044068864
4692,1144395870042914817
4693,1144812824683851778
4694,1034782653046775809
4695,844458591067230209
4696,1114192290195693568
4697,1090200021453033472
4698,1145407565062451200
4699,994348784216956928
4700,1026185285875458049
4701,46663960
4702,1145323605343055873
4703,1101608648965529601
4704,1144547240159186949
4705,1144679801837510656
4706,871572985
4707,1144632414632841218
4708,544650190
4709,1144995234142724096
4710,996739608724598784
4711,3527981423
4712,1126439138041978880
4713,1145104428493656070
4714,885054482299715584
4715,738742544
4716,1140163945392726017
4717,779699757728034816
4718,937082667371253760
4719,22692137
4720,1144970137704886272
4721,1092723038548836352
4722,1091086174159077376
4723,1103400417038397440
4724,1142893656891936769
4725,1144172640992747521
4726,1136248368315809793
4727,1047582680945217536
4728,2271331366
4729,1144745577667805185
4730,1144723167803580418
4731,1129226851812085760
4732,1139264045742206976
4733,26148197
4734,1144684070540062720
4735,1143986001464967168
4736,1140864966876160001
4737,1144669865707548674
4738,1144372861769048064
4739,3546511037
4740,1144632147556339714
4741,1083400317285191680
4742,930441968676679682
4743,1144606870537232385
4744,984359505092751360
4745,1121066050236420096
4746,1144562160862785537
4747,1141461233540857857
4748,959077615213694981
4749,1144507980601331712
4750,1657119656
4751,846223155932905472
4752,1144400540274528256
4753,1142492444342325248
4754,733344770416840704
4755,1257908468
4756,1129619928514990080
4757,1143160532368797697
4758,1143757648371695616
4759,1144306109727072256
4760,1144285591422545921
4761,1118196524629073921
4762,1144214034562080769
4763,900674847323426818
4764,1127066120161255429
4765,1144152519653748737
4766,1144135528952057856
4767,1142020578540425216
4768,1143920502223904768
4769,1144040302170300417
4770,1140970160645386240
4771,1137224694195806210
4772,1122184577617940480
4773,1143811085457399808
4774,1143949543060492288
4775,1143933152605474816
4776,130599321
4777,1108697358387142657
4778,1143860731231768578
4779,959835650764820480
4780,1143865223360765953
4781,1036667697164115973
4782,1133407329662197760
4783,1023599432401604608
4784,1034707985182990336
4785,1143521139710451712
4786,728060061168340992
4787,1141607048842534912
4788,923449868659683328
4789,1138114624828641286
4790,1143676357257453569
4791,1143640025290170370
4792,1140226311119613954
4793,1143581626213052416
4794,1135253665659412481
4795,1143086744834846721
4796,1143564707116257281
4797,1143179538471555074
4798,3553890801
4799,1116067283607146496
4800,916993139247894529
4801,4800740570
4802,1143527866962808834
4803,1142862978930356230
4804,1138674282018541568
4805,143804795
4806,942171447325163520
4807,2463631670
4808,1132564927137366017
4809,1143426560654893056
4810,822808794765938688
4811,1141664344914243584
4812,1143102367786778625
4813,2291565681
4814,53082831
4815,1143269545064488966
4816,1141051273531334656
4817,1143152791369764865
4818,1142051687043084290
4819,1143219987408179201
4820,1140009514898296832
4821,1143177971621961728
4822,1134486440975503360
4823,931825303567126530
4824,1143135190518120448
4825,1120335229871448066
4826,1143114896437067777
4827,1142351323439992832
4828,1141714800642334722
4829,2252197154
4830,1142973070895976448
4831,1142954239804739585
4832,1142916404523491328
4833,2257047974
4834,254104049
4835,340896353
4836,1139133676070023168
4837,1142847595238305793
4838,1142829973495001088
4839,4783202718
4840,1142825104000323586
4841,1091313365232820224
4842,1076664143334330368
4843,1140716677832880128
4844,1077204270586441730
4845,1142052805965996032
4846,1139878983057563648
4847,1027823674110427136
4848,1142701538340745216
4849,1077098255073378305
4850,1142651109296750592
4851,1140814273268133888
4852,1142575325248917505
4853,1006703474216759296
4854,1142193418170486784
4855,1017510537964507136
4856,1142522101599014912
4857,1142498889834082311
4858,1142237486942425088
4859,1142405246037241857
4860,1125211167293607942
4861,1140950728523112448
4862,1142354022076166145
4863,1136549285078687745
4864,1142297623509946368
4865,1141818888977563654
4866,709394134
4867,1066975763650371584
4868,852521860386390016
4869,1142236111529500672
4870,205325296
4871,1138304862741966849
4872,1142081324066463745
4873,1142076315182555136
4874,1141717546648907776
4875,1141543415231995904
4876,1141671027157508096
4877,1138901983820165120
4878,1136824253758791680
4879,541230633
4880,1132423406148890624
4881,1117092550589001728
4882,1141780789635571712
4883,1141769673060552705
4884,2845591068
4885,1141738259044691968
4886,1136966537418592257
4887,1120738732888379393
4888,1137463489629474818
4889,874715626014638081
4890,819535266612387840
4891,1141443873010593795
4892,1134670858054721536
4893,1140167553945354245
4894,849471547697975296
4895,1141518315086655490
4896,1111696908874067968
4897,1029471182419046402
4898,315561746
4899,1141495400320442373
4900,955289590331518977
4901,1141399996769677313
4902,50043234
4903,912134058
4904,1141359749851693057
4905,901104571275243520
4906,1137986806224445442
4907,1140971760927617025
4908,1141050233494917121
4909,1094682079885852672
4910,803281678710009856
4911,1141069871460937728
4912,1140729272736391169
4913,1119402285442973697
4914,1140919117895127041
4915,1140289843466911744
4916,1140894770656624640
4917,1059383064487452673
4918,1140720150754287617
4919,1140704375536533505
4920,1140704727216381953
4921,819572914840305664
4922,1136381667248156673
4923,1140656849198469121
4924,1120776874890809345
4925,872926669
4926,1140585062485897217
4927,754318109255827457
4928,1005562503122825217
4929,1140455498921205761
4930,1080775677568266242
4931,1139957189232250880
4932,635623185
4933,1139112529643429890
4934,1015216138798723072
4935,1137756881567567875
4936,875054404533080064
4937,1077195566105485313
4938,1139135865459003392
4939,2447411444
4940,1140201691779883010
4941,875850882495250432
4942,1134177270313000960
4943,1140320869568450571
4944,1120461855091318784
4945,996862708220923904
4946,440397789
4947,1140301956239503360
4948,1118468104110202880
4949,1140246913758965760
4950,1140228816352288768
4951,1079409900915253248
4952,2651908734
4953,1140022690922803200
4954,48578131
4955,1139970416875921409
4956,243071707
4957,1138888411085987840
4958,1139923618618589184
4959,4756168380
4960,1139866637165826048
4961,1106525508295159809
4962,1114530273402732546
4963,1139384103478808580
4964,889639762654572548
4965,1138450033874034688
4966,861270617127038981
4967,1130165174755897351
4968,1079849556467163136
4969,1130025783534268416
4970,35018821
4971,1139565654724567040
4972,3374166610
4973,1056187298923069441
4974,825367376774459392
4975,1059390310084739073
4976,1138583844892925952
4977,1098475889564610561
4978,1139094371142373376
4979,1139564305752440837
4980,1139304525775482885
4981,1119571979076558849
4982,301484633
4983,1139522129735692288
4984,819598530075561984
4985,1106825041
4986,1134177556134019075
4987,1135339595699236865
4988,1109382393805320193
4989,1127847080947585024
4990,1139364456025079808
4991,766266858840395776
4992,1139308208575713280
4993,1135676056915075072
4994,1137015855093559296
4995,1139055744471523328
4996,1052617353085812736
4997,127040539
4998,1138290851770187776
4999,1102697232640430080
5000,1726438459
5001,1006985991763177473
5002,104459543
5003,958858166
5004,909746682711232512
5005,1138594043678601219
5006,1139172626352361472
5007,1038783385118928896
5008,1132282459800920064
5009,748860462167568384
5010,220747196
5011,843436693864747008
5012,1130897351294554113
5013,959175050124578819
5014,2167617873
5015,1138619584636841984
5016,1138990269913681920
5017,1138973920814608384
5018,2612007010
5019,1137729750162640896
5020,1124563771127664640
5021,1138884760019918848
5022,1138397747399274496
5023,1129026328186036224
5024,1138814373030313984
5025,1138750416408256513
5026,1138717844210900992
5027,1138696280467619840
5028,865907156285050880
5029,714906866460057601
5030,1138515276331401217
5031,4794681013
5032,930910380922155009
5033,1120747801632280576
5034,1132302652426084354
5035,1138408575833923584
5036,748490496327069696
5037,3077542761
5038,1138425686308376576
5039,1039784831117348865
5040,1042808232836825090
5041,1138328638661828608
5042,1048259748834029571
5043,1088065020414619648
5044,920494801295994880
5045,1115011148615757828
5046,788167576429981696
5047,1119367278401851392
5048,1138294543298834433
5049,1135740237018255362
5050,1138157973707075585
5051,1119419121941270529
5052,1138186518881886208
5053,937171372148707329
5054,1138156400302055425
5055,1135115542032015360
5056,1138111102980673544
5057,1072186212348280832
5058,979754251500089345
5059,486719278
5060,2232935909
5061,1138028860078002176
5062,1136748314559426560
5063,1002172422081208325
5064,1114439682643853313
5065,1134294332016668673
5066,1076868008306446336
5067,1138003383225397248
5068,1137349720937041924
5069,792789217499906048
5070,1137299602087002112
5071,1131196937103740928
5072,1133518108642152449
5073,1137105766328995841
5074,1137832378498461696
5075,1137850307000578051
5076,949637621088649216
5077,959793126725554177
5078,2645343819
5079,974767116497965056
5080,1135509765738651650
5081,1137818274924826624
5082,1137721469243445249
5083,2573576712
5084,1137737791348121601
5085,1137646309517737984
5086,556746028
5087,1123924327186030593
5088,1120323391809044481
5089,1137077479309500418
5090,1086905693607727104
5091,1124052055373512704
5092,1137549679909101569
5093,1137478684410097664
5094,1137464655914422272
5095,1075010461748346880
5096,1137107533636820993
5097,1128871969485656070
5098,1137394974629253120
5099,894678919718240256
5100,1137380440967471104
5101,1130219607904722944
5102,1137355689104420864
5103,1133170432272666624
5104,1135885296858542081
5105,1002256010692702212
5106,113079422
5107,27130183
5108,817813718784425985
5109,1135255273650737152
5110,1135931010565074949
5111,1034419856286789632
5112,1136668206746165248
5113,1121724699271213057
5114,1131886764380049409
5115,1136327730323107840
5116,1136990358276104193
5117,1136952886435471362
5118,3271581
5119,992057789055979525
5120,1021275910547427328
5121,1133913134501171200
5122,1136820517065805824
5123,1136800250444820480
5124,1136764053022543875
5125,834161333478293504
5126,972274037333381122
5127,1055023373036781568
5128,1101819247536287744
5129,1058189861348245504
5130,1128868899666243584
5131,80319870
5132,3056908758
5133,1135468482651443200
5134,968171771278118914
5135,1136490493162926081
5136,1105995023923974145
5137,1073449405733367809
5138,1136041473122742273
5139,955886749154033664
5140,1136284330081292289
5141,1050309051849076737
5142,1093783599457939456
5143,769486003
5144,995092033537740800
5145,735016543017406464
5146,4165163842
5147,1002217375595417600
5148,854986317578608640
5149,1136171148817948672
5150,1133458813170978816
5151,1136368075790520322
5152,1041660100992090112
5153,1136333019810344960
5154,1110269077157752833
5155,2345746527
5156,1129987474460217344
5157,1133861660853190656
5158,1136149341205405698
5159,1129959403216678913
5160,1134124881392689152
5161,948941156834045958
5162,1136201179145355269
5163,835835063581409281
5164,3793555701
5165,1101511534902198280
5166,757480615193223168
5167,728454630011604992
5168,1128816087850733569
5169,1131751836170506240
5170,1136015463039807488
5171,1060526383779233793
5172,4805997737
5173,1135963505155293184
5174,1131956974784925697
5175,1135712276961550336
5176,1135901359553880064
5177,1135890126259859456
5178,1132800942875783168
5179,987412070848188417
5180,1128843415184138242
5181,1135584228991741953
5182,117877501
5183,1129140621430710272
5184,1134447164250181633
5185,3296353701
5186,1012742464640339968
5187,1135667459200102400
5188,1134369446808686592
5189,1127197100540821504
5190,1045258216073031680
5191,1124687346140614656
5192,810319535505047552
5193,144614357
5194,808075025513320449
5195,1135431831497728000
5196,67540533
5197,1064864756383842304
5198,966756865626525696
5199,1135347662138609664
5200,1076924108812754944
5201,1135250076429893632
5202,1134612116634251264
5203,1132286336877174785
5204,1135192106614632448
5205,337939019
5206,1126641855557509120
5207,1103335748537933826
5208,1134996903186325505
5209,1118637185916375040
5210,1133307541633536002
5211,1134537616399974400
5212,751055703671013376
5213,38490274
5214,1135025542347075586
5215,1133910047912878080
5216,1132073192355454977
5217,995653990439415809
5218,1102464198813073408
5219,1066268667669815296
5220,1123877425765605382
5221,1134842056671735810
5222,1134838453630394369
5223,3679413269
5224,1134528424138170368
5225,1134624634547179521
5226,1134782364616450048
5227,1134670683349356544
5228,1134656932982218752
5229,1134652443864834049
5230,948870311419801600
5231,577987782
5232,840675897233547266
5233,1134527993311838211
5234,1134477580197879813
5235,1132976828015108097
5236,2184088110
5237,1134240207060889600
5238,1134423262136602625
5239,1133730644784287744
5240,1133803754292240385
5241,1134037406204776449
5242,1090783919778213889
5243,456420142
5244,400193335
5245,1134179733997006848
5246,1134179164456660992
5247,1122493481728000000
5248,1130840711606280197
5249,1124219375299571712
5250,1133983432684580864
5251,1130494225617956864
5252,1134062360426110976
5253,1133807217248018432
5254,996838733046534144
5255,1126149189166161920
5256,718494245594730496
5257,1116746728206561280
5258,1107168140021121027
5259,3375820283
5260,1133881330364755969
5261,1133782928389918720
5262,734827249
5263,1109811082460385283
5264,4179739096
5265,1099688144797081600
5266,1132955879240867840
5267,1026907211505778689
5268,1100869030997561346
5269,1110619409431887872
5270,1133678836430843910
5271,1122185431469182978
5272,1111441874831765504
5273,1127951953949069312
5274,60769629
5275,1112374922423291904
5276,1124227349501886464
5277,177551067
5278,1133418295099633664
5279,1133166288946290689
5280,1133484331542962178
5281,1133457230685179910
5282,1133443763743813632
5283,1133439585667768320
5284,1070304226256015360
5285,1105385934357450752
5286,1133034100573581313
5287,3104867279
5288,1046807273325178950
5289,882973429883949056
5290,1131840201276264448
5291,999551660224598016
5292,1133281470066417666
5293,1133187184482242560
5294,793408738312982529
5295,727165397624041472
5296,1133146323333652480
5297,1133111020510162944
5298,1133128026399682561
